date,t,Tau_Motor,Tau_1,Tau_2,vel,encoder_count,mode,level,turn,period,push_leg,degree,phase,Tau_Motor_deriv,Tau_1_deriv,Tau_2_deriv,vel_deriv
10:4:25 - 27/11/2024,68.005,4.77,28.69,15.93,24.86,58268,Active,4,14,70,R,80.13805004314064,1,0.06600000000000139,-0.22333333333333283,0.9050000000000018,1.0449999999999986
10:4:25 - 27/11/2024,68.089,5.13,28.53,16.21,25.27,58352,Active,4,14,70,R,93.18377911993097,1,0.12600000000000183,-0.1725000000000004,0.1633333333333344,-0.11500000000000161
10:4:25 - 27/11/2024,68.213,5.19,28.34,16.41,24.63,58467,Active,4,14,70,R,111.04400345125107,1,0.06400000000000183,-0.1791666666666663,0.15083333333333454,-1.6650000000000005
10:4:25 - 27/11/2024,68.326,5.19,28.21,16.51,21.94,58560,Active,4,14,70,R,125.48748921484038,1,-0.06099999999999839,-0.02499999999999844,0.049166666666666914,-2.260000000000001
10:4:25 - 27/11/2024,68.416,5.06,28.28,16.52,20.11,58631,Active,4,14,70,R,136.51423641069889,1,-0.08999999999999864,0.09000000000000133,-0.012500000000000611,-1.040000000000002
10:4:25 - 27/11/2024,68.531,4.89,28.35,16.5,19.86,58721,Active,4,14,70,R,150.4918032786885,2,-0.10299999999999865,0.04999999999999951,-0.018333333333332223,-0.715000000000001
10:4:25 - 27/11/2024,68.653,4.89,28.38,16.48,18.68,58811,Active,4,14,70,R,164.46937014667816,2,-0.0729999999999984,0.02916666666666673,-0.0508333333333329,-1.3100000000000016
10:4:25 - 27/11/2024,68.852,4.76,28.41,16.41,17.24,58947,Active,4,14,70,L,185.59102674719585,3,-0.08099999999999852,-0.008333333333331736,0.010000000000000162,-0.7200000000000016
10:4:25 - 27/11/2024,68.895,4.76,28.41,16.41,17.24,58979,Active,4,14,70,L,190.56082830025883,3,-0.08899999999999864,0.15250000000000175,-0.3108333333333333,-9.570122472268849e-16
10:4:25 - 27/11/2024,68.983,4.55,28.69,15.82,17.24,59049,Active,4,14,70,L,201.4322691975841,3,-0.06299999999999861,0.21416666666666723,-0.49583333333333357,1.335
10:4:25 - 27/11/2024,69.071,4.55,28.79,15.49,19.91,59125,Active,4,14,70,L,213.2355478861087,3,0.04000000000000137,0.0816666666666662,-0.37250000000000044,2.5550000000000006
10:4:25 - 27/11/2024,69.181,4.55,28.88,15.0,22.35,59227,Active,4,14,70,L,229.07679033649697,3,0.1370000000000015,0.07500000000000112,-0.5916666666666672,1.8399999999999985
10:4:25 - 27/11/2024,69.312,4.96,28.95,14.32,23.59,59351,Active,4,14,70,L,248.33477135461604,3,0.14400000000000163,0.09916666666666832,-0.7516666666666671,0.5249999999999972
10:4:25 - 27/11/2024,69.423,5.03,29.07,13.56,23.4,59451,Active,4,14,70,L,263.86540120793785,3,0.10300000000000165,0.09000000000000198,-0.7008333333333341,-0.7100000000000004
10:4:25 - 27/11/2024,69.501,5.03,29.12,12.99,22.17,59522,Active,4,14,70,L,274.89214840379634,3,-0.01599999999999835,0.040000000000000625,-0.4000000000000009,-0.6149999999999997
10:4:25 - 27/11/2024,69.626,5.03,29.16,12.77,22.17,59632,Active,4,14,70,L,291.9758412424504,3,-0.04499999999999854,0.03666666666666764,-0.06333333333333284,-0.6150000000000014
10:4:25 - 27/11/2024,69.749,4.88,29.19,12.8,20.94,59732,Active,4,14,70,L,307.5064710957722,3,-0.04499999999999865,0.015833333333334868,0.01583333333333456,-0.9650000000000027
10:4:25 - 27/11/2024,69.869,4.88,29.19,12.8,20.24,59828,Active,4,14,70,L,322.4158757549612,3,-0.02999999999999875,-0.01249999999999879,0.12499999999999953,-0.35000000000000253
10:4:25 - 27/11/2024,69.95,4.88,29.17,13.04,20.24,59892,Active,4,14,70,L,332.35547886108714,4,1.4988010832439613e-15,-0.020833333333334335,0.21416666666666664,-0.2700000000000007
10:4:25 - 27/11/2024,70.072,4.88,29.15,13.19,19.7,59985,Active,4,14,70,L,346.79896462467644,4,1.4988010832439613e-15,-0.019166666666666235,0.11916666666666771,-0.7800000000000005
10:4:25 - 27/11/2024,70.193,4.88,29.12,13.35,18.68,60070,Active,4,14,70,L,360.0,4,1.4988010832439613e-15,-0.07416666666666512,0.37250000000000094,-1.125000000000001
10:4:25 - 27/11/2024,70.273,4.88,29.02,13.85,17.45,60123,Active,4,14,71,R,0.0,1,1.4988010832439613e-15,-0.04833333333333366,0.20833333333333415,-1.13
10:4:25 - 27/11/2024,70.375,4.88,29.02,13.85,16.42,60198,Active,4,14,71,R,11.528608027327072,1,1.4988010832439613e-15,-0.03999999999999901,0.4141666666666676,-0.4800000000000013
10:4:25 - 27/11/2024,70.516,4.88,28.93,14.69,16.49,60284,Active,4,14,71,R,24.748078565328782,1,-0.08199999999999857,-0.07666666666666641,0.6975000000000013,0.4499999999999984
10:4:25 - 27/11/2024,70.598,4.88,28.88,15.1,17.32,60342,Active,4,14,71,R,33.66353543979505,1,-0.12299999999999867,-0.056666666666665644,0.3908333333333349,0.9650000000000006
10:4:25 - 27/11/2024,70.723,4.47,28.82,15.48,18.42,60435,Active,4,14,71,R,47.95900939368062,1,-0.12299999999999867,-0.030833333333331776,0.1875000000000012,1.2949999999999988
10:4:25 - 27/11/2024,70.884,4.47,28.82,15.48,19.91,60566,Active,4,14,71,R,68.09564474807857,1,-0.08199999999999863,0.03750000000000072,-0.09583333333333288,0.7449999999999981
10:4:25 - 27/11/2024,70.923,4.47,28.82,15.48,19.91,60600,Active,4,14,71,R,73.32194705380017,1,0.04000000000000148,-0.2141666666666665,0.43500000000000066,0.6149999999999991
10:4:25 - 27/11/2024,71.046,4.47,28.43,16.25,21.14,60706,Active,4,14,71,R,89.61571306575577,1,0.08800000000000147,-0.3125000000000002,0.5408333333333353,1.0249999999999992
10:4:25 - 27/11/2024,71.165,4.67,28.27,16.42,21.96,60812,Active,4,14,71,R,105.90947907771137,1,0.10200000000000148,-0.12416666666666479,0.08666666666666847,0.4099999999999989
10:4:25 - 27/11/2024,71.29,4.81,28.17,16.51,21.96,60923,Active,4,14,71,R,122.97181895815544,1,0.08200000000000146,-0.014999999999998638,0.04499999999999899,0.2999999999999977
10:4:25 - 27/11/2024,71.371,4.81,28.23,16.52,22.56,60998,Active,4,14,71,R,134.5004269854825,1,0.028000000000001524,0.07333333333333235,-0.004166666666665968,0.614999999999999
10:4:25 - 27/11/2024,71.494,4.81,28.29,16.51,23.19,61114,Active,4,14,71,R,152.33134073441505,2,1.609823385706477e-15,0.051666666666668234,-0.007499999999999878,0.41499999999999965
10:4:25 - 27/11/2024,71.613,4.81,28.35,16.47,23.39,61217,Active,4,14,71,R,168.16396242527756,2,0.012000000000001732,0.12333333333333582,-0.18000000000000127,-1.7450000000000023
10:4:25 - 27/11/2024,71.7,4.81,28.51,16.2,19.7,61280,Active,4,14,71,L,177.8479931682323,2,0.018000000000001792,0.06916666666666775,-0.10749999999999943,-3.3800000000000017
10:4:25 - 27/11/2024,71.857,4.87,28.51,16.2,16.63,61385,Active,4,14,71,L,193.9880444064902,3,0.018000000000001792,0.11416666666666564,-0.2741666666666659,-1.1250000000000009
10:4:25 - 27/11/2024,71.935,4.87,28.74,15.64,17.45,61442,Active,4,14,71,L,202.74978650725876,3,-0.05999999999999844,0.1750000000000003,-0.49666666666666703,0.4099999999999992
10:4:25 - 27/11/2024,72.018,4.87,28.82,15.28,17.45,61512,Active,4,14,71,L,213.50982066609737,3,-0.10799999999999854,0.06333333333333588,-0.38916666666666694,1.6249999999999991
10:4:25 - 27/11/2024,72.143,4.51,28.89,14.8,20.7,61626,Active,4,14,71,L,231.0333048676345,3,-0.10799999999999854,0.06416666666666665,-0.5699999999999998,2.9749999999999983
10:4:25 - 27/11/2024,72.263,4.51,28.95,14.15,23.4,61738,Active,4,14,71,L,248.24935952177628,3,0.018000000000001348,0.05583333333333497,-0.7125000000000016,1.444999999999999
10:4:25 - 27/11/2024,72.343,4.51,29.01,13.44,23.59,61811,Active,4,14,71,L,259.47053800170795,3,0.1350000000000015,0.0850000000000012,-0.6333333333333346,-0.5150000000000001
10:4:25 - 27/11/2024,72.469,4.96,29.11,12.95,22.37,61923,Active,4,14,71,L,276.6865926558497,3,0.11700000000000166,0.07499999999999873,-0.319166666666666,-0.7100000000000003
10:4:25 - 27/11/2024,72.589,4.96,29.15,12.8,22.17,62031,Active,4,14,71,L,293.2877882152007,3,0.06300000000000167,0.02666666666666903,-0.011666666666666305,0.19999999999999807
10:4:25 - 27/11/2024,72.711,4.87,29.17,12.86,22.77,62142,Active,4,14,71,L,310.3501280956448,3,-0.026999999999998525,0.008333333333336055,0.04749999999999953,0.8449999999999976
10:4:25 - 27/11/2024,72.87,4.87,29.17,12.86,23.86,62304,Active,4,14,71,L,335.25192143467126,4,-0.017999999999998406,0.0025000000000006068,-0.04249999999999961,1.4549999999999987
10:4:25 - 27/11/2024,72.909,4.87,29.17,12.86,25.68,62345,Active,4,14,71,L,341.55422715627674,4,1.609823385706477e-15,-0.025833333333332757,0.24083333333333468,0.6949999999999988
10:4:25 - 27/11/2024,73.031,4.87,29.12,13.31,25.25,62465,Active,4,14,71,L,360.0,4,1.609823385706477e-15,-0.048333333333334824,0.3775000000000015,-0.21500000000000125
10:4:25 - 27/11/2024,73.113,4.87,29.08,13.57,25.25,62534,Active,4,14,72,R,0.0,1,-0.009999999999998399,-0.03999999999999901,0.32500000000000046,-1.8800000000000021
10:4:25 - 27/11/2024,73.236,4.87,29.03,14.01,21.49,62635,Active,4,14,72,R,16.4376130198915,1,-0.026999999999998636,-0.07916666666666503,0.5175000000000014,-2.3600000000000008
10:4:25 - 27/11/2024,73.368,4.82,28.93,14.56,20.53,62756,Active,4,14,72,R,36.13019891500904,1,-0.0329999999999987,-0.07499999999999951,0.4866666666666677,0.9799999999999993
10:4:25 - 27/11/2024,73.44,4.76,28.87,15.02,23.45,62825,Active,4,14,72,R,47.35985533453888,1,-0.027999999999998693,-0.11583333333333279,0.6633333333333347,1.7199999999999975
10:4:25 - 27/11/2024,73.56,4.76,28.7,15.81,23.97,62941,Active,4,14,72,R,66.23869801084992,1,0.048000000000001375,-0.1641666666666678,0.562500000000002,0.38499999999999845
10:4:25 - 27/11/2024,73.683,4.76,28.58,16.05,24.22,63063,Active,4,14,72,R,86.09403254972875,1,0.09600000000000153,-0.05583333333333308,0.07416666666666737,0.5349999999999988
10:4:25 - 27/11/2024,73.842,5.06,28.58,16.05,25.04,63222,Active,4,14,72,R,111.97106690777576,1,0.09900000000000153,0.03416666666666745,-0.04916666666666603,0.40999999999999875
10:4:25 - 27/11/2024,73.928,5.09,28.58,16.05,25.04,63308,Active,4,14,72,R,125.96745027124774,1,0.06900000000000156,-0.16749999999999896,0.20416666666666614,-1.389999226830696e-15
10:4:25 - 27/11/2024,74.004,5.09,28.29,16.4,25.04,63383,Active,4,14,72,R,138.17359855334539,1,0.006000000000001671,-0.1841666666666653,0.20583333333333279,-1.389999226830696e-15
10:4:25 - 27/11/2024,74.087,5.09,28.27,16.4,25.04,63463,Active,4,14,72,R,151.19349005424954,2,1.6653345369377348e-15,0.03166666666666708,-0.037499999999999194,-0.41500000000000054
10:4:25 - 27/11/2024,74.204,5.09,28.31,16.38,24.21,63569,Active,4,14,72,R,168.44484629294757,2,-0.05199999999999827,0.040000000000000605,-0.024999999999998766,-1.2300000000000018
10:4:25 - 27/11/2024,74.328,5.09,28.36,16.34,22.58,63672,Active,4,14,72,L,185.20795660036165,3,-0.07799999999999824,0.11333333333333573,-0.0716666666666666,-2.0450000000000013
10:4:25 - 27/11/2024,74.462,4.83,28.53,16.22,20.12,63781,Active,4,14,72,L,202.9475587703436,3,-0.07799999999999835,0.16750000000000237,-0.1774999999999996,-0.7900000000000003
10:4:25 - 27/11/2024,74.533,4.83,28.67,15.98,21.0,63848,Active,4,14,72,L,213.85171790235083,3,-0.04599999999999843,0.13166666666666754,-0.3341666666666655,1.834999999999998
10:4:25 - 27/11/2024,74.655,4.83,28.78,15.63,23.79,63968,Active,4,14,72,L,233.38155515370707,3,0.009000000000001618,0.05250000000000052,-0.18416666666666645,1.9199999999999986
10:4:25 - 27/11/2024,74.82,4.86,28.78,15.63,24.84,64135,Active,4,14,72,L,260.5605786618445,3,0.009000000000001618,-0.033333333333332396,0.26333333333333364,0.94
10:4:25 - 27/11/2024,74.899,4.86,28.78,15.63,25.67,64212,Active,4,14,72,L,273.09222423146474,3,0.00600000000000156,0.1691666666666672,-1.6391666666666687,-0.4100000000000016
10:4:25 - 27/11/2024,74.98,4.86,29.07,12.82,24.02,64287,Active,4,14,72,L,285.2983725135624,3,0.024000000000001465,0.16250000000000067,-1.6333333333333355,-1.6500000000000017
10:4:25 - 27/11/2024,75.099,4.86,29.07,12.82,22.37,64394,Active,4,14,72,L,302.7124773960217,3,0.03600000000000153,0.021666666666666494,0.18416666666666676,-0.8250000000000005
10:4:25 - 27/11/2024,75.188,4.98,29.15,12.75,22.37,64471,Active,4,14,72,L,315.24412296564196,3,0.010000000000001397,0.05333333333333426,0.009999999999999884,-0.30500000000000094
10:4:25 - 27/11/2024,75.301,4.98,29.16,12.86,21.76,64571,Active,4,14,72,L,331.5189873417722,4,-0.014999999999998681,-0.002499999999999284,0.1458333333333336,-0.2050000000000013
10:4:25 - 27/11/2024,75.428,4.85,29.15,13.02,21.96,64684,Active,4,14,72,L,349.90958408679927,4,-0.03899999999999881,-0.0324999999999984,0.18750000000000128,0.3049999999999985
10:4:25 - 27/11/2024,75.486,4.85,29.1,13.23,22.37,64746,Active,4,14,72,L,360.0,4,-0.055999999999998606,-0.04833333333333245,0.22083333333333482,-0.13000000000000203
10:4:25 - 27/11/2024,75.635,4.85,29.06,13.46,21.7,64856,Active,4,14,73,R,0.0,1,-0.04499999999999843,-0.04250000000000058,0.2741666666666674,-3.2800000000000016
10:4:25 - 27/11/2024,75.836,4.7,29.02,13.73,15.81,64987,Active,4,14,73,R,19.840134623474967,1,-0.04499999999999843,-0.013333333333331985,0.07416666666666705,-2.9450000000000003
10:4:25 - 27/11/2024,75.912,4.7,29.02,13.73,15.81,65037,Active,4,14,73,R,27.412705090450146,1,-0.029999999999998472,-0.03999999999999811,0.3908333333333342,0.509999999999998
10:4:25 - 27/11/2024,75.955,4.7,28.94,14.5,16.83,65067,Active,4,14,73,R,31.956247370635253,1,-0.035999999999998755,-0.06583333333333344,0.6650000000000009,1.2299999999999986
10:4:25 - 27/11/2024,76.072,4.7,28.9,14.93,18.27,65155,Active,4,14,73,R,45.28397139251157,1,-0.05399999999999883,-0.04083333333333247,0.40166666666666756,1.8500000000000003
10:4:25 - 27/11/2024,76.198,4.52,28.85,15.35,20.53,65260,Active,4,14,73,R,61.186369373159444,1,-0.05399999999999883,-0.04416666666666547,0.39583333333333515,1.1299999999999997
10:4:25 - 27/11/2024,76.277,4.52,28.79,15.71,20.53,65330,Active,4,14,73,R,71.78796802692469,1,-0.035999999999998755,-0.13500000000000068,0.31750000000000145,0.8049999999999986
10:4:25 - 27/11/2024,76.399,4.52,28.59,15.99,22.14,65442,Active,4,14,73,R,88.7505258729491,1,1.3877787807814457e-15,-0.18499999999999792,0.25499999999999917,1.4299999999999984
10:4:25 - 27/11/2024,76.519,4.52,28.44,16.24,23.39,65556,Active,4,14,73,R,106.0159865376525,1,1.3877787807814457e-15,-0.16916666666666652,0.290833333333335,0.8349999999999977
10:4:25 - 27/11/2024,76.601,4.52,28.27,16.53,23.81,65632,Active,4,14,73,R,117.52629364745478,1,0.06800000000000156,-0.0924999999999993,0.15416666666666795,-0.5100000000000011
10:4:25 - 27/11/2024,76.727,4.52,28.26,16.54,22.37,65741,Active,4,14,73,R,134.03449726546066,1,0.10200000000000164,0.002500000000002346,-0.014166666666667516,-1.3350000000000004
10:4:25 - 27/11/2024,76.891,4.86,28.26,16.54,21.14,65881,Active,4,14,73,R,155.23769457299116,2,0.1020000000000017,0.03916666666666534,-0.02499999999999994,-0.32000000000000145
10:4:25 - 27/11/2024,76.926,4.86,28.33,16.49,21.73,65911,Active,4,14,73,R,159.78123685317627,2,0.0520000000000016,0.05416666666666623,-0.05249999999999926,-0.20500000000000126
10:4:25 - 27/11/2024,77.046,4.86,28.36,16.43,20.73,66009,Active,4,14,73,R,174.62347496844762,2,-0.023999999999998634,0.031666666666668924,-0.09333333333333252,-1.8050000000000008
10:4:25 - 27/11/2024,77.172,4.78,28.41,16.29,18.12,66098,Active,4,14,73,L,188.10265039966345,3,-0.023999999999998634,0.08000000000000099,-0.185833333333334,-2.0200000000000005
10:4:25 - 27/11/2024,77.291,4.78,28.52,16.06,16.69,66177,Active,4,14,73,L,200.06731173748423,3,-0.01599999999999857,0.12083333333333338,-0.2691666666666662,-0.7150000000000007
10:4:25 - 27/11/2024,77.373,4.78,28.65,15.76,16.69,66236,Active,4,14,73,L,209.00294488851492,3,1.4432899320127035e-15,0.16583333333333367,-0.31749999999999945,0.6849999999999978
10:4:25 - 27/11/2024,77.496,4.78,28.83,15.42,18.06,66340,Active,4,14,73,L,224.7538914598233,3,1.4432899320127035e-15,0.1300000000000009,-0.3791666666666665,2.329999999999999
10:4:25 - 27/11/2024,77.616,4.78,28.9,14.98,21.35,66445,Active,4,14,73,L,240.65628944047117,3,1.4432899320127035e-15,0.060833333333335765,-0.5841666666666676,2.0399999999999996
10:4:25 - 27/11/2024,77.696,4.78,28.96,14.37,22.14,66514,Active,4,14,73,L,251.10643668489692,3,-0.007999999999998564,0.020000000000002214,-0.21500000000000088,-0.8250000000000023
10:4:25 - 27/11/2024,77.9,4.78,28.96,14.37,19.7,66676,Active,4,14,73,L,275.6415649978965,3,-0.011999999999998567,0.05583333333333379,-0.6575000000000005,-1.2200000000000017
10:4:25 - 27/11/2024,77.941,4.74,29.07,13.12,19.7,66708,Active,4,14,73,L,280.4880100967606,3,-0.011999999999998567,0.08499999999999999,-0.8741666666666675,-0.20500000000000115
10:4:25 - 27/11/2024,78.02,4.74,29.11,12.87,19.29,66770,Active,4,14,73,L,289.8779974758098,3,-0.007999999999998564,0.030000000000001116,-0.05416666666666646,0.42999999999999866
10:4:25 - 27/11/2024,78.142,4.74,29.14,12.86,20.56,66869,Active,4,14,73,L,304.8716870004207,3,1.4432899320127035e-15,0.026666666666668136,0.045833333333333795,0.579999999999999
10:4:25 - 27/11/2024,78.265,4.74,29.16,12.94,20.45,66971,Active,4,14,73,L,320.31973075305007,3,1.4432899320127035e-15,0.004999999999999527,0.14416666666666803,-0.055000000000000854
10:4:25 - 27/11/2024,78.346,4.74,29.15,13.13,20.45,67039,Active,4,14,73,L,330.6184265881363,4,1.4432899320127035e-15,-0.013333333333333156,0.18583333333333477,0.4349999999999994
10:4:25 - 27/11/2024,78.478,4.74,29.13,13.3,21.32,67150,Active,4,14,73,L,347.4295330248212,4,1.4432899320127035e-15,-0.04833333333333245,0.18500000000000003,0.08999999999999868
10:4:25 - 27/11/2024,78.589,4.74,29.06,13.51,20.63,67233,Active,4,14,73,L,360.0,4,-0.037999999999998646,-0.06249999999999899,0.2541666666666669,-1.4000000000000015
10:4:25 - 27/11/2024,78.708,4.74,29.02,13.76,18.52,67319,Active,4,14,74,R,0.0,1,-0.05699999999999872,-0.010833333333332189,0.057500000000000745,-0.3
10:4:25 - 27/11/2024,78.877,4.55,29.02,13.76,20.03,67453,Active,4,14,74,R,20.85603112840467,1,-0.05699999999999872,-0.03916666666666495,0.43750000000000083,0.7549999999999997
10:4:25 - 27/11/2024,78.911,4.55,28.94,14.61,20.03,67484,Active,4,14,74,R,25.68093385214008,1,-0.0379999999999987,-0.07083333333333186,0.7225000000000019,1.3399999999999987
10:4:25 - 27/11/2024,79.035,4.55,28.89,15.06,22.71,67601,Active,4,14,74,R,43.89105058365759,1,0.09400000000000142,-0.05000000000000118,0.4116666666666684,2.0899999999999985
10:4:25 - 27/11/2024,79.117,4.55,28.83,15.49,24.21,67680,Active,4,14,74,R,56.18677042801556,1,0.14100000000000146,-0.07333333333333406,0.40666666666666706,1.0649999999999982
10:4:25 - 27/11/2024,79.245,5.02,28.74,15.86,24.84,67808,Active,4,14,74,R,76.10894941634241,1,0.1410000000000015,-0.10499999999999743,0.3200000000000003,0.824999999999998
10:4:25 - 27/11/2024,79.365,5.02,28.62,16.13,25.86,67932,Active,4,14,74,R,95.40856031128405,1,0.12200000000000161,-0.13333333333333258,0.24000000000000118,0.5099999999999983
10:4:25 - 27/11/2024,79.439,5.02,28.47,16.34,25.86,68007,Active,4,14,74,R,107.08171206225681,1,0.04200000000000176,-0.19333333333333402,0.16166666666666749,-0.4100000000000016
10:4:25 - 27/11/2024,79.566,5.16,28.27,16.45,25.04,68125,Active,4,14,74,R,125.44747081712062,1,0.042000000000001814,-0.10999999999999763,0.0641666666666675,-1.4350000000000018
10:4:25 - 27/11/2024,79.682,5.16,28.26,16.48,22.99,68225,Active,4,14,74,R,141.01167315175098,1,-0.04399999999999826,-0.0024999999999981365,0.017500000000001147,-2.4850000000000008
10:4:25 - 27/11/2024,79.847,5.16,28.26,16.48,20.07,68355,Active,4,14,74,R,161.24513618677042,2,-0.11999999999999855,0.08666666666666752,-0.05583333333333253,-1.4600000000000002
10:4:25 - 27/11/2024,79.893,4.8,28.42,16.37,20.07,68388,Active,4,14,74,R,166.38132295719845,2,-0.1259999999999986,0.1366666666666677,-0.1258333333333344,-1.1050000000000015
10:4:25 - 27/11/2024,80.014,4.74,28.51,16.24,17.86,68475,Active,4,14,74,L,179.92217898832686,2,-0.13599999999999862,0.09583333333333387,-0.14416666666666694,-0.39000000000000157
10:4:25 - 27/11/2024,80.133,4.74,28.62,16.07,19.29,68578,Active,4,14,74,L,195.95330739299612,3,-0.08099999999999863,0.10250000000000069,-0.20666666666666517,2.46
10:4:25 - 27/11/2024,80.222,4.51,28.71,15.81,22.78,68661,Active,4,14,74,L,208.8715953307393,3,-0.06899999999999873,0.08333333333333309,-0.3183333333333336,1.8499999999999983
10:4:25 - 27/11/2024,80.335,4.51,28.79,15.41,22.99,68764,Active,4,14,74,L,224.90272373540856,3,-0.04599999999999871,0.07583333333333458,-0.5183333333333346,-0.8350000000000021
10:4:25 - 27/11/2024,80.453,4.51,28.87,14.78,21.11,68861,Active,4,14,74,L,240.0,3,1.4432899320127035e-15,0.10666666666666713,-0.704166666666667,-0.9400000000000007
10:4:25 - 27/11/2024,80.534,4.51,28.99,14.05,21.11,68923,Active,4,14,74,L,249.6498054474708,3,0.05600000000000149,0.08666666666666753,-0.7641666666666665,-0.8300000000000013
10:4:25 - 27/11/2024,80.665,4.51,29.03,13.38,19.45,69033,Active,4,14,74,L,266.7704280155642,3,0.1320000000000015,0.013333333333335964,-0.33000000000000024,2.175
10:4:25 - 27/11/2024,80.826,4.79,29.03,13.38,25.46,69197,Active,4,14,74,L,292.29571984435796,3,0.15600000000000164,-0.011666666666665902,0.10916666666666702,3.0049999999999994
10:4:25 - 27/11/2024,80.903,5.03,29.03,13.38,25.46,69279,Active,4,14,74,L,305.05836575875486,3,0.12800000000000167,0.05833333333333297,-0.38000000000000045,0.7149999999999984
10:4:25 - 27/11/2024,80.983,5.03,29.13,12.74,26.89,69367,Active,4,14,74,L,318.7548638132296,3,0.15800000000000175,0.05999999999999961,-0.334166666666667,0.7149999999999984
10:4:25 - 27/11/2024,81.102,5.03,29.13,12.82,26.89,69494,Active,4,14,74,L,338.52140077821014,4,0.16500000000000165,-0.017499999999998683,0.14000000000000046,0.0049999999999975125
10:4:25 - 27/11/2024,81.235,5.58,29.11,12.91,26.9,69632,Active,4,14,74,L,360.0,4,0.16500000000000176,-0.024999999999999887,0.10166666666666743,-1.025000000000002
10:4:25 - 27/11/2024,81.306,5.58,29.08,13.06,24.84,69700,Active,4,14,75,R,0.0,1,0.05800000000000177,-0.03749999999999831,0.19333333333333375,-1.2399999999999998
10:4:25 - 27/11/2024,81.428,5.58,29.03,13.44,24.42,69820,Active,4,14,75,R,19.039224327897752,1,-0.10799999999999821,-0.06749999999999744,0.9216666666666682,0.5099999999999985
10:4:25 - 27/11/2024,81.55,5.32,28.94,14.74,25.86,69947,Active,4,14,75,R,39.189070074922874,1,-0.1049999999999982,-0.11833333333333315,1.0075000000000018,0.7199999999999974
10:4:25 - 27/11/2024,81.633,5.17,28.8,15.29,25.86,70034,Active,4,14,75,R,52.992507712648745,1,-0.0699999999999984,-0.15583333333333343,0.4925000000000008,0.5149999999999991
10:4:25 - 27/11/2024,81.832,5.26,28.66,15.77,26.89,70248,Active,4,14,75,R,86.94579109739973,1,-0.004999999999998561,-0.03583333333333294,0.18333333333333457,0.5149999999999991
10:4:25 - 27/11/2024,81.873,5.26,28.66,15.77,26.89,70293,Active,4,14,75,R,94.0855002203614,1,0.01500000000000179,-0.21833333333333294,0.3050000000000004,0.21499999999999836
10:4:25 - 27/11/2024,81.969,5.25,28.25,16.38,27.32,70397,Active,4,14,75,R,110.58616130453944,1,-0.0029999999999982263,-0.3049999999999994,0.43000000000000227,0.09999999999999813
10:4:25 - 27/11/2024,82.079,5.25,28.14,16.51,27.09,70513,Active,4,14,75,R,128.99074482150726,1,-0.025999999999998247,-0.022499999999999264,0.03833333333333519,-0.9300000000000013
10:4:25 - 27/11/2024,82.201,5.25,28.16,16.53,25.46,70634,Active,4,14,75,R,148.1886293521375,1,-0.03599999999999837,0.04666666666666769,-0.007499999999999525,-1.2300000000000018
10:4:25 - 27/11/2024,82.278,5.13,28.21,16.51,24.63,70709,Active,4,14,75,R,160.0881445570736,2,-0.06599999999999828,0.047500000000000875,-0.028333333333334397,-1.0300000000000025
10:4:25 - 27/11/2024,82.4,5.13,28.25,16.47,23.4,70821,Active,5,15,75,R,177.8580872631115,2,-0.0909999999999982,0.024999999999999734,-0.06166666666666649,-1.435
10:4:25 - 27/11/2024,82.54,4.98,28.29,16.37,21.76,70946,Active,5,15,75,L,197.69061260467166,3,-0.07799999999999824,0.12833333333333424,-0.15583333333333324,0.27000000000000013
10:4:25 - 27/11/2024,82.66,4.87,28.5,16.15,23.94,71062,Active,5,15,75,L,216.0951961216395,3,-0.06299999999999834,0.21833333333333596,-0.31250000000000056,1.0549999999999984
10:4:25 - 27/11/2024,82.805,4.87,28.67,15.82,23.87,71198,Active,5,15,75,L,237.67298369325695,3,0.07600000000000146,0.06416666666666876,-0.078333333333332,-0.5800000000000014
10:4:25 - 27/11/2024,82.889,4.87,28.67,15.82,22.78,71274,Active,5,15,75,L,249.7311591009255,3,0.14700000000000168,0.10249999999999923,-0.5750000000000008,-0.5450000000000012
10:4:25 - 27/11/2024,82.968,5.36,28.88,14.67,22.78,71349,Active,5,15,75,L,261.6306743058616,3,0.14700000000000174,0.15416666666666634,-1.053333333333335,0.614999999999999
10:4:25 - 27/11/2024,83.048,5.36,28.95,13.85,24.01,71427,Active,5,15,75,L,274.00617011899516,3,0.1440000000000018,0.08333333333333429,-1.0491666666666684,0.7199999999999975
10:4:25 - 27/11/2024,83.151,5.36,29.06,12.7,24.22,71540,Active,5,15,75,L,291.9347730277655,3,0.06900000000000162,0.08500000000000091,-0.6391666666666668,0.31499999999999817
10:4:25 - 27/11/2024,83.293,5.59,29.11,12.65,24.64,71666,Active,5,15,75,L,311.92595857205816,3,0.06900000000000167,0.037500000000002004,0.11083333333333426,-0.22000000000000022
10:4:25 - 27/11/2024,83.375,5.59,29.14,12.74,23.78,71742,Active,5,15,75,L,323.9841339797268,3,0.06800000000000178,0.013333333333334772,0.11500000000000013,-0.725000000000001
10:4:25 - 27/11/2024,83.496,5.59,29.14,12.84,23.19,71855,Active,5,15,75,L,341.91273688849714,4,0.03300000000000192,0.005000000000000699,0.03416666666666697,-0.7050000000000014
